ID,Street name,lien,longueur (m),osm_wid,osm_nidx,lon,lat,len
2869,Rue de Maguelone,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2869.html""; ""2869"")",25.44,190168674,"[3888031790L, 2009122342]","[3.88031, 3.880227]","[43.605278, 43.605499]",[25.44]
2870,Rue de Maguelone,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2870.html""; ""2870"")",90.93,190168674,"[2009122342, 2007778312, 2541578408L, 2007778313, 939396330]","[3.880227, 3.880163, 3.880136, 3.879987, 3.87995]","[43.605499, 43.605651, 43.605725, 43.606177, 43.606292]","[17.64, 8.55, 51.62, 13.12]"
2872,Rue de Maguelone,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2872.html""; ""2872"")",57.07,190168674,"[2007778314, 2007778315]","[3.879926, 3.879747]","[43.606361, 43.606858]",[57.07]
2873,Rue de Maguelone,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2873.html""; ""2873"")",116.41,190168674,"[2007778315, 940558708]","[3.879747, 3.879368]","[43.606858, 43.607869]",[116.41]
2875,None-pedestrian,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2875.html""; ""2875"")",25.95,190168678,"[256094954, 2305432943L, 577349051]","[3.880447, 3.880722, 3.880733]","[43.605259, 43.605161, 43.605153]","[24.67, 1.28]"
2879,None-pedestrian,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2879.html""; ""2879"")",29.13,190168680,"[1111372205, 2583839259L, 2583839257L, 2007778287, 2583839254L, 2007778281, 1721162704]","[3.880395, 3.8804879999999997, 3.880491, 3.880516, 3.880523, 3.880547, 3.880562]","[43.605137, 43.605008, 43.605002999999996, 43.604968, 43.604958, 43.604925, 43.604904]","[16.16, 0.61, 4.42, 1.18, 4.23, 2.5300000000000002]"
2880,None-pedestrian,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2880.html""; ""2880"")",31.06,190168681,"[1721162704, 2007778277, 2305432926L, 2305432927L, 2007778278, 2009776383, 1674355772]","[3.880562, 3.880527, 3.88048, 3.880468, 3.880424, 3.8802659999999998, 3.880185]","[43.604904, 43.60491, 43.604918, 43.60492, 43.604927, 43.604953, 43.604967]","[2.87, 3.86, 1.02, 3.59, 13.05, 6.67]"
2881,None-pedestrian,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2881.html""; ""2881"")",32.05,190168682,"[1547551105, 2007778291, 2305432933L, 2007778286, 2583839247L, 2007778279, 1721162704]","[3.880244, 3.880382, 3.880435, 3.880459, 3.880497, 3.880537, 3.880562]","[43.605079, 43.605002999999996, 43.604974, 43.604961, 43.60494, 43.604918, 43.604904]","[13.88, 5.35, 2.49, 3.83, 4.05, 2.45]"
2883,Rue Professeur Henri Serre,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2883.html""; ""2883"")",140.66,191038362,"[247386286, 1111358912, 287966489, 2296493056L, 287966483, 1583996902, 247386282]","[3.871725, 3.871791, 3.871886, 3.871959, 3.872015, 3.872975, 3.873007]","[43.61603, 43.616023, 43.616041, 43.616083, 43.616124, 43.616827, 43.61685]","[5.33, 7.9, 7.5, 6.41, 109.87, 3.65]"
2885,None-pedestrian,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2885.html""; ""2885"")",93.16,192451665,"[585161937, 2030052360, 2030052363, 2030052362, 2030052361]","[3.870509, 3.87047, 3.870141, 3.869793, 3.869748]","[43.605267, 43.605298, 43.605561, 43.60586, 43.605899]","[4.72, 39.43, 43.36, 5.65]"
2889,None-tertiary,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2889.html""; ""2889"")",20.07,194342587,"[247386313, 1966703863, 1909307592, 1909307594, 247386186, 247386300]","[3.859052, 3.859034, 3.858997, 3.85895, 3.858898, 3.858845]","[43.62015, 43.620172, 43.6202, 43.620219, 43.620229, 43.620227]","[2.7800000000000002, 4.33, 4.32, 4.32, 4.32]"
2893,Avenue du Marechal Leclerc,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2893.html""; ""2893"")",26.86,194448921,"[1721655688, 283301002]","[3.880702, 3.8804]","[43.597248, 43.597352]",[26.86]
2894,Avenue Georges Clemenceau,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2894.html""; ""2894"")",36.05,195110685,"[283307670, 3828279522L, 3828315437L, 3828315438L, 2597367167L, 283307666]","[3.87239, 3.872403, 3.87244, 3.872626, 3.872659, 3.8727229999999997]","[43.603502, 43.603512, 43.603534, 43.603662, 43.603683, 43.603719]","[1.47, 3.89, 20.62, 3.52, 6.55]"
2895,Avenue Georges Clemenceau,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2895.html""; ""2895"")",70.85,195110685,"[283307666, 3828315440L, 251310025]","[3.8727229999999997, 3.872974, 3.873364]","[43.603719, 43.603864, 43.604155]","[25.82, 45.03]"
2897,Avenue Georges Clemenceau,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2897.html""; ""2897"")",22.7,195110685,"[291270428, 283309684]","[3.873428, 3.87362]","[43.604206, 43.604355]",[22.7]
2898,Place Emile Combes,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2898.html""; ""2898"")",86.32,195656589,"[1814121082, 1814121067, 1814121033, 1601105289, 2060791067, 2060791071, 2060791077, 2060791079, 2060791065, 2060791073, 2060791075, 2060791087, 2060791086, 2060791069, 2060791082, 2060791084, 1814121011, 1814121020]","[3.880136, 3.880109, 3.880095, 3.880067, 3.880064, 3.880072, 3.880098, 3.880123, 3.880156, 3.880147, 3.880514, 3.880511, 3.880408, 3.880386, 3.880366, 3.88035, 3.880331, 3.880365]","[43.616658, 43.616679, 43.616676, 43.616655, 43.616671, 43.616686, 43.61671, 43.616705, 43.616684, 43.61667, 43.616472, 43.616461, 43.616372, 43.616365, 43.616368, 43.616379, 43.616395, 43.616442]","[3.2, 1.11, 3.3, 1.79, 1.8, 3.37, 2.09, 3.51, 1.6400000000000001, 36.82, 1.2, 12.95, 1.88, 1.65, 1.75, 2.42, 5.84]"
2901,Allee Marcel Achard,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2901.html""; ""2901"")",23.27,196217731,"[2065668018, 2065668017, 2065668013]","[3.862841, 3.8629189999999998, 3.863077]","[43.618719, 43.618682, 43.618598]","[7.45, 15.82]"
2903,Rue Frederic Bazille,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2903.html""; ""2903"")",28.32,197651433,"[2078543601, 2078543603]","[3.879562, 3.879823]","[43.603294, 43.603123]",[28.32]
2904,Rue Frederic Bazille,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2904.html""; ""2904"")",20.16,197651433,"[2078543603, 2078543600]","[3.879823, 3.88005]","[43.603123, 43.603046]",[20.16]
2905,Rue Andre Michel,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2905.html""; ""2905"")",30.5,199477543,"[61815499, 2575586385L, 251308348]","[3.874327, 3.8742479999999997, 3.874141]","[43.60733, 43.607279, 43.607097]","[8.56, 21.94]"
2906,Rue Andre Michel,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2906.html""; ""2906"")",87.95,199477543,"[251308348, 252281742]","[3.874141, 3.873748]","[43.607097, 43.606359]",[87.95]
2907,Rue Andre Michel,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2907.html""; ""2907"")",44.55,199477543,"[252281742, 1261059832]","[3.873748, 3.87354]","[43.606359, 43.605987]",[44.55]
2908,Allee Alberto Giacometti,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2908.html""; ""2908"")",90.37,201794453,"[1354054023, 2502601623L]","[3.903562, 3.902471]","[43.60179, 43.601598]",[90.37]
2909,Allee Alberto Giacometti,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2909.html""; ""2909"")",82.87,201794453,"[2502601623L, 2118087240]","[3.902471, 3.901472]","[43.601598, 43.601417]",[82.87]
2910,Rue Jacques Prevert,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2910.html""; ""2910"")",92.76,202350520,"[2123179026, 2123179027, 2123179025]","[3.857593, 3.857794, 3.858698]","[43.606788, 43.60683, 43.607025]","[16.86, 75.9]"
2911,Rue Jacques Prevert,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2911.html""; ""2911"")",35.07,202350520,"[2123179025, 350690687]","[3.858698, 3.859116]","[43.607025, 43.607115]",[35.07]
2912,Impasse des Stances,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2912.html""; ""2912"")",28.18,202350521,"[2123179028, 2123179025]","[3.858803, 3.858698]","[43.606783, 43.607025]",[28.18]
2916,Rue de Tyr,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2916.html""; ""2916"")",222.44,202536600,"[130541760, 2125009092, 2125009096, 2125009095, 2125009093, 2125009091, 2125009094, 130356969]","[3.882335, 3.882396, 3.882435, 3.882449, 3.882435, 3.882438, 3.88246, 3.882565]","[43.625153, 43.624832, 43.624479, 43.624198, 43.62361, 43.623421, 43.623233, 43.623235]","[35.99, 39.37, 31.33, 65.36, 20.93, 21.03, 8.43]"
2917,Rue de la Cavalerie,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2917.html""; ""2917"")",23.5,202632845,"[74938419, 3574720000L, 20932628]","[3.880421, 3.8805579999999997, 3.880606]","[43.616331, 43.616461, 43.616495]","[18.21, 5.29]"
2918,Rue Paul Verlaine,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2918.html""; ""2918"")",106.5,202637204,"[2126040744, 2394157580L, 2126040739]","[3.862626, 3.863486, 3.863561]","[43.625529, 43.624905, 43.62485]","[97.92, 8.58]"
2919,Impasse des Elegies,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2919.html""; ""2919"")",56.75,202671643,"[2126363207, 2126363199, 2126363208]","[3.8572889999999997, 3.857476, 3.857735]","[43.606488, 43.606418, 43.606723]","[16.99, 39.76]"
2920,Place Francois Maynard,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2920.html""; ""2920"")",73.02,202671644,"[520698291, 3950856235L, 3950856233L, 3950856234L, 2126363202, 3950856238L, 3950856240L, 2126363217]","[3.85784, 3.857838, 3.857752, 3.8574159999999997, 3.857348, 3.857348, 3.857348, 3.857439]","[43.60586, 43.605827, 43.605823, 43.605827, 43.605835, 43.605881, 43.606001, 43.606079]","[3.66, 7.0, 27.02, 5.57, 5.02, 13.39, 11.36]"
2921,Place des Trophees,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2921.html""; ""2921"")",52.99,202671645,"[2126363210, 2126363204]","[3.856886, 3.8562279999999998]","[43.605979, 43.606002]",[52.99]
2922,Place Etienne Jodelle,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2922.html""; ""2922"")",47.88,202672056,"[2126366628, 2126366629, 2126366633]","[3.859692, 3.85937, 3.859349]","[43.606088, 43.605964, 43.605798]","[29.35, 18.53]"
2923,Place des Sonnets,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2923.html""; ""2923"")",56.52,202672058,"[350690866, 3950856247L, 3950856246L, 3950856244L, 3950856243L, 3950856245L, 2126366630]","[3.858723, 3.858843, 3.858831, 3.858792, 3.858467, 3.858447, 3.858422]","[43.606261, 43.60612, 43.606092, 43.606086, 43.606081, 43.606086, 43.606115]","[18.41, 3.29, 3.21, 26.15, 1.71, 3.75]"
2924,Rue Albert Samain,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2924.html""; ""2924"")",71.24,202672305,"[520698335, 520698362, 3073055583L, 394530890]","[3.858919, 3.859231, 3.8592779999999998, 3.85929]","[43.605509, 43.605501, 43.605465, 43.6051]","[25.1, 5.5600000000000005, 40.58]"
2925,Place Jean Moreas,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2925.html""; ""2925"")",38.32,202672428,"[2126370690, 2126370693]","[3.8585700000000003, 3.858595]","[43.605375, 43.60503]",[38.32]
2926,Place Agrippa d'Aubigne,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2926.html""; ""2926"")",34.49,202672570,"[2126373067, 2126373068]","[3.8602119999999998, 3.859863]","[43.60664, 43.606459]",[34.49]
2927,Impasse des Sept Echelles,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2927.html""; ""2927"")",48.46,202672703,"[2126373973, 2126373969, 2126373971]","[3.858136, 3.858361, 3.858397]","[43.604624, 43.604884, 43.60501]","[34.13, 14.33]"
2928,Impasse Charles Vignoles,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2928.html""; ""2928"")",53.68,202691145,"[2126507983, 2126507980, 2126507982, 2126507984]","[3.876388, 3.8762939999999997, 3.876259, 3.876234]","[43.599392, 43.599505, 43.599672, 43.599853]","[14.62, 18.77, 20.29]"
2929,Rue Louis Bertrand,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2929.html""; ""2929"")",68.26,202691360,"[289143750, 289143751, 1983290695, 289143752]","[3.86733, 3.867654, 3.867699, 3.867949]","[43.59908, 43.599377, 43.599399, 43.599475]","[42.1, 4.33, 21.83]"
2930,Rue Raoux,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2930.html""; ""2930"")",122.59,202753783,"[247279105, 247279114, 247279091]","[3.868438, 3.868431, 3.867948]","[43.601554, 43.60163, 43.602596]","[8.49, 114.1]"
2931,None-residential,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2931.html""; ""2931"")",36.15,202755803,"[2126964067, 2126964066, 2126964064]","[3.886236, 3.88645, 3.886555]","[43.604126, 43.604099, 43.604249]","[17.46, 18.69]"
2932,Rue de la Vigne Vierge,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2932.html""; ""2932"")",29.77,202774883,"[2127168037, 2127168034, 2127168035, 2127168036]","[3.861893, 3.861828, 3.861689, 3.861554]","[43.614276, 43.614306, 43.614345, 43.614381]","[6.18, 12.03, 11.56]"
2933,Place Auguste Fages,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2933.html""; ""2933"")",30.72,202817682,"[2127559088, 2127559086, 2127559087]","[3.866298, 3.866158, 3.8662]","[43.604677, 43.604879, 43.604919]","[25.11, 5.61]"
2934,Allee Georges Feydeau,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2934.html""; ""2934"")",56.07,202879085,"[2128164723, 2128164720]","[3.863063, 3.862554]","[43.61898, 43.619325]",[56.07]
2935,Rue Daniel Sorano,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2935.html""; ""2935"")",71.12,202879086,"[2065668013, 2065668015, 2065668019, 2065668022]","[3.863077, 3.8633379999999997, 3.86356, 3.8635729999999997]","[43.618598, 43.618642, 43.618883, 43.619039]","[21.56, 32.13, 17.43]"
2937,Allee Marcel Achard,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2937.html""; ""2937"")",62.02,202879087,"[248090682, 2128164719, 2128164721, 2065668018]","[3.862247, 3.862285, 3.862789, 3.862841]","[43.619071, 43.619033, 43.618745, 43.618719]","[5.26, 51.63, 5.13]"
2938,Allee Georges Courteline,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2938.html""; ""2938"")",55.23,202879088,"[2128164722, 2065668022]","[3.8631029999999997, 3.8635729999999997]","[43.619402, 43.619039]",[55.23]
2939,Impasse Cite Gelly,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2939.html""; ""2939"")",123.44,202879601,"[2128170990, 2128170993]","[3.884785, 3.883305]","[43.613296, 43.613588]",[123.44]
2940,Rue Pierre Cochereau,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2940.html""; ""2940"")",76.73,202880409,"[2128182575, 2128182570, 2128182579]","[3.8884819999999998, 3.888807, 3.88934]","[43.621212, 43.621099, 43.620911]","[29.03, 47.7]"
2941,Cour Marguerite Long,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2941.html""; ""2941"")",26.48,202880747,"[2128185794, 2128185793]","[3.888921, 3.888624]","[43.621323, 43.621425]",[26.48]
2945,Allee Ventose,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2945.html""; ""2945"")",43.38,203028187,"[2129883224, 2129883221]","[3.8996779999999998, 3.899622]","[43.602211, 43.602599]",[43.38]
2946,Allee Pluviose,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2946.html""; ""2946"")",33.34,203028188,"[2129883223, 2129883220, 2129883219]","[3.899622, 3.8996500000000003, 3.899797]","[43.601924, 43.60196, 43.602196]","[4.66, 28.68]"
2947,Allee Pluviose,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2947.html""; ""2947"")",52.83,203028188,"[2129883219, 2129883222]","[3.899797, 3.900066]","[43.602196, 43.602629]",[52.83]
2948,Plan Pasquier,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2948.html""; ""2948"")",37.58,203029174,"[885868903, 885869288, 2129894672]","[3.8876910000000002, 3.887588, 3.88784]","[43.603786, 43.603651, 43.603672]","[17.15, 20.43]"
2950,Rue Nouvelle,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2950.html""; ""2950"")",253.42,203329274,"[2133446558, 2133442268, 2133442271, 2133442265, 2133442267, 2133442269, 2133442260, 2133442261, 2133442272, 2133442264, 2133442262, 2133442263, 2133442266]","[3.888063, 3.88852, 3.8889110000000002, 3.889204, 3.889659, 3.889688, 3.889742, 3.889757, 3.8898289999999998, 3.889852, 3.889888, 3.889954, 3.8900639999999997]","[43.602148, 43.601808, 43.601524, 43.601312, 43.600984, 43.600959, 43.600899, 43.600869, 43.600648, 43.60061, 43.600564, 43.600508, 43.600433]","[52.79, 44.49, 33.35, 51.66, 3.67, 7.96, 3.45, 25.29, 4.59, 5.84, 8.19, 12.14]"
2951,Rue du Pre aux Clercs,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2951.html""; ""2951"")",189.23,203707093,"[105980141, 3574716814L, 3574718600L, 2137062395, 118035264, 67108261]","[3.872855, 3.872903, 3.87343, 3.8737459999999997, 3.873824, 3.874304]","[43.62283, 43.622867, 43.623316, 43.623575, 43.623738, 43.624158]","[5.64, 65.53, 38.38, 19.17, 60.51]"
2952,Rue du Pre aux Clercs,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2952.html""; ""2952"")",68.21,203707094,"[67108261, 3574718194L, 2137062388, 3354816239L, 2137062393, 3574718896L, 3574718897L, 67108868]","[3.874304, 3.874351, 3.874428, 3.874954, 3.874999, 3.8750489999999997, 3.875077, 3.875089]","[43.624158, 43.624179, 43.624183, 43.62418, 43.624185, 43.62421, 43.624231, 43.62426]","[4.49, 6.18, 42.35, 3.64, 4.89, 3.18, 3.48]"
2954,Rue du Pre aux Clercs,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2954.html""; ""2954"")",532.59,203707094,"[117977057, 229899606, 3574718011L, 3574718013L, 3574717921L, 118005334, 67108866, 3574718605L, 3574718198L, 3574718117L, 67108865, 118015705, 2137062391, 3574718510L, 3574717823L, 2137062385, 229897486, 229896431, 105982734, 3574717821L, 105982731]","[3.875104, 3.875093, 3.875091, 3.875072, 3.875048, 3.8741719999999997, 3.873843, 3.87377, 3.873685, 3.873366, 3.873273, 3.8732, 3.872899, 3.872819, 3.872766, 3.872714, 3.872119, 3.871905, 3.871614, 3.870999, 3.8709379999999998]","[43.624397, 43.624732, 43.624896, 43.624962, 43.625005, 43.625732, 43.625982, 43.626025, 43.626057, 43.626143, 43.626168, 43.626199, 43.626496, 43.626516, 43.626515, 43.626503, 43.62605, 43.625884, 43.62567, 43.625222, 43.62518]","[37.3, 18.24, 7.46, 5.14, 107.23, 38.35, 7.54, 7.73, 27.35, 8.03, 6.82, 40.92, 6.8, 4.23, 4.42, 69.47, 25.24, 33.33, 70.22, 6.77]"
2955,Cours Gambetta,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2955.html""; ""2955"")",48.07,204999453,"[61815443, 3421812293L, 61815442]","[3.873512, 3.873621, 3.87401]","[43.605736, 43.605686, 43.605497]","[10.42, 37.65]"
2956,Cours Gambetta,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2956.html""; ""2956"")",64.17,204999453,"[61815442, 2597367184L, 2597367182L, 2597367181L, 142545288]","[3.87401, 3.8742289999999997, 3.874485, 3.874596, 3.874708]","[43.605497, 43.60539, 43.605279, 43.605242, 43.605233]","[21.3, 23.96, 9.88, 9.03]"
2957,Rue du Faubourg Figuerolles,"LIEN.HYPERTEXTE(""http://countemp.github.io/vivetic_Montpellier/links/DualView2957.html""; ""2957"")",69.57,204999455,"[247431809, 933130752, 278736180]","[3.865052, 3.865641, 3.865837]","[43.606604, 43.606771, 43.606861]","[50.94, 18.63]"
